DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               Amb_P                     CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               species                   MPVPosition               OutletValve               solenoid_valves           N2O                       N2O_30s                   N2O_1min                  N2O_5min                  N2O_dry                   N2O_dry30s                N2O_dry1min               N2O_dry5min               CO2                       CO2_dry                   CH4                       CH4_dry                   H2O                       NH3                       ChemDetect                peak_1a                   peak_41                   peak_4                    peak15                    ch4_splinemax             nh3_conc_ave              
2022-08-01                00:06:49.578              212.00474049              5088.113772               213.00474049              1659312409.578            0                         963                       0.0000000000E+00          1.3999932558E+02          4.4999351501E+01          3.2562500000E+01          4.5122856140E+01          4.4999473572E+01          4.7000000000E+01          0.0000000000E+00          3.7978936280E+04          0.0000000000E+00          3.1234842920E-01          3.1997361346E-01          3.2025584906E-01          3.1991720595E-01          3.1976442556E-01          3.2753472352E-01          3.2782839195E-01          3.2753158386E-01          4.0774499678E+02          4.1717657183E+02          2.0488414985E+00          2.0836323080E+00          1.3143538098E+00          1.6548205517E+00          0.0000000000E+00          6.3885420771E-01          5.4621138916E+01          1.4925517270E+00          7.6970213551E+01          4.3905301318E+02          1.6703752465E+00          
2022-08-01                00:06:50.016              212.00474556              5088.113893               213.00474556              1659312410.016            0                         963                       0.0000000000E+00          1.3999768227E+02          4.4999382019E+01          3.2500000000E+01          4.5122825623E+01          4.4999473572E+01          2.5000000000E+01          0.0000000000E+00          3.7976586349E+04          0.0000000000E+00          3.1241866463E-01          3.1948977812E-01          3.2015788425E-01          3.1986534257E-01          3.1984607426E-01          3.2703970438E-01          3.2772861298E-01          3.2747852876E-01          4.0859588864E+02          4.1805963517E+02          2.0515371721E+00          2.0864194750E+00          1.3160524207E+00          1.6499309701E+00          0.0000000000E+00          6.3885420771E-01          5.4621138916E+01          1.4925517270E+00          7.6970213551E+01          4.4625844605E+02          1.6703752465E+00          
2022-08-01                00:06:51.144              212.00475862              5088.114207               213.00475862              1659312411.145            0                         963                       0.0000000000E+00          1.4000179226E+02          4.4999382019E+01          3.2500000000E+01          4.5122825623E+01          4.4999473572E+01          4.7000000000E+01          0.0000000000E+00          3.7979471332E+04          0.0000000000E+00          3.1259427703E-01          3.1909844456E-01          3.1978454772E-01          3.1982304563E-01          3.2005098887E-01          3.2663979427E-01          3.2734650223E-01          3.2743531754E-01          4.1079053302E+02          4.2033746711E+02          2.0911447946E+00          2.1268206923E+00          1.3204289594E+00          1.6373527032E+00          0.0000000000E+00          6.3993453140E-01          5.4621138916E+01          1.5198403640E+00          7.6970213551E+01          4.4625844605E+02          1.6703752465E+00          
2022-08-01                00:06:51.901              212.00476738              5088.114417               213.00476738              1659312411.902            0                         963                       0.0000000000E+00          1.4000179226E+02          4.4999382019E+01          3.2500000000E+01          4.5122825623E+01          4.4999473572E+01          4.7000000000E+01          0.0000000000E+00          3.7979471332E+04          0.0000000000E+00          3.1262558044E-01          3.1881831439E-01          3.1957242258E-01          3.1980412945E-01          3.2009990858E-01          3.2635429959E-01          3.2712993736E-01          3.2741605144E-01          4.1226205295E+02          4.2186496572E+02          2.1177019011E+00          2.1539124793E+00          1.3233640533E+00          1.6289181061E+00          0.0000000000E+00          6.3993453140E-01          5.4621138916E+01          1.5198403640E+00          7.6970213551E+01          4.4625844605E+02          1.6703752465E+00          
2022-08-01                00:06:52.473              212.00477399              5088.114576               213.00477399              1659312412.473            0                         963                       0.0000000000E+00          1.4000085449E+02          4.4999382019E+01          3.2500000000E+01          4.5122825623E+01          4.4999473572E+01          2.0000000000E+00          0.0000000000E+00          3.7980644638E+04          0.0000000000E+00          3.1240524324E-01          3.1869566564E-01          3.1948283284E-01          3.1978462287E-01          3.1988706398E-01          3.2623055541E-01          3.2703940144E-01          3.2739619348E-01          4.1337201103E+02          4.2301725496E+02          2.1377337551E+00          2.1743490056E+00          1.3255782952E+00          1.6225536666E+00          0.0000000000E+00          6.3993453140E-01          5.4621138916E+01          1.5198403640E+00          7.8167947770E+01          4.4625844605E+02          1.6097613461E+00          
2022-08-01                00:06:53.161              212.00478197              5088.114767               213.00478197              1659312413.162            0                         963                       0.0000000000E+00          1.4000121085E+02          4.4999382019E+01          3.2500000000E+01          4.5122825623E+01          4.4999473572E+01          4.6000000000E+01          0.0000000000E+00          3.7981055745E+04          0.0000000000E+00          3.1214505659E-01          3.1856669560E-01          3.1932034321E-01          3.1976401965E-01          3.1963965458E-01          3.2610098560E-01          3.2687393652E-01          3.2737524599E-01          4.1471134473E+02          4.2441250388E+02          2.1619052882E+00          2.1990282961E+00          1.3288812161E+00          1.6011323316E+00          0.0000000000E+00          6.3993453140E-01          5.6032526733E+01          1.5198403640E+00          7.8167947770E+01          4.4625844605E+02          1.6097613461E+00          
2022-08-01                00:06:54.197              212.00479396              5088.115055               213.00479396              1659312414.198            0                         963                       0.0000000000E+00          1.3999932133E+02          4.4999447636E+01          3.2500000000E+01          4.5122825623E+01          4.4999511848E+01          4.7000000000E+01          0.0000000000E+00          3.7977086779E+04          0.0000000000E+00          3.1175093395E-01          3.1836902645E-01          3.1909457642E-01          3.1974191160E-01          3.1926470302E-01          3.2590191647E-01          3.2664336822E-01          3.2735283336E-01          4.1634090938E+02          4.2611754107E+02          2.1982506419E+00          2.2361415150E+00          1.3338622246E+00          1.5689149595E+00          0.0000000000E+00          6.3779783266E-01          5.6032526733E+01          1.5129866226E+00          7.8167947770E+01          4.4625844605E+02          1.6097613461E+00          
2022-08-01                00:06:54.937              212.00480251              5088.115260               213.00480251              1659312414.937            0                         963                       0.0000000000E+00          1.3999932133E+02          4.4999447636E+01          3.2500000000E+01          4.5122825623E+01          4.4999511848E+01          4.7000000000E+01          0.0000000000E+00          3.7977086779E+04          0.0000000000E+00          3.1178552524E-01          3.1802726039E-01          3.1896536264E-01          3.1971914881E-01          3.1932050803E-01          3.2555613535E-01          3.2651257762E-01          3.2732980645E-01          4.1750331054E+02          4.2733396749E+02          2.2241765167E+00          2.2626180627E+00          1.3374161312E+00          1.5459365992E+00          0.0000000000E+00          6.3779783266E-01          5.6032526733E+01          1.5129866226E+00          7.8167947770E+01          4.4625844605E+02          1.6097613461E+00          
2022-08-01                00:06:55.374              212.00480757              5088.115382               213.00480757              1659312415.374            0                         963                       0.0000000000E+00          1.4000254822E+02          4.4999748230E+01          3.2500000000E+01          4.5122825623E+01          4.4999687195E+01          2.5000000000E+01          0.0000000000E+00          3.7978441406E+04          0.0000000000E+00          3.1351090274E-01          3.1772881109E-01          3.1889718189E-01          3.1970077535E-01          3.2109940604E-01          3.2525518811E-01          3.2644491297E-01          3.2731130790E-01          4.1819068091E+02          4.2805335920E+02          2.2395074617E+00          2.2782757935E+00          1.3395180305E+00          1.5323645161E+00          0.0000000000E+00          6.3779783266E-01          5.6032526733E+01          1.5129866226E+00          7.8167947770E+01          4.8714574274E+02          1.6097613461E+00          
2022-08-01                00:06:56.476              212.00482032              5088.115688               213.00482032              1659312416.476            0                         963                       0.0000000000E+00          1.4000431240E+02          4.4999748230E+01          3.2500000000E+01          4.5122825623E+01          4.4999687195E+01          4.7000000000E+01          0.0000000000E+00          3.7984625766E+04          0.0000000000E+00          3.1786551188E-01          3.1758687406E-01          3.1887528285E-01          3.1969038164E-01          3.2558967636E-01          3.2511539389E-01          3.2642445654E-01          3.2730106270E-01          4.1992313181E+02          4.2986679587E+02          2.2561875145E+00          2.2954016899E+00          1.3448213203E+00          1.4981222734E+00          0.0000000000E+00          6.5216883925E-01          5.6032526733E+01          1.6036631742E+00          7.8167947770E+01          4.8714574274E+02          1.6097613461E+00          
2022-08-01                00:06:57.223              212.00482897              5088.115895               213.00482897              1659312417.223            0                         963                       0.0000000000E+00          1.4000431240E+02          4.4999748230E+01          3.2500000000E+01          4.5122825623E+01          4.4999687195E+01          4.7000000000E+01          0.0000000000E+00          3.7984625766E+04          0.0000000000E+00          3.1790296096E-01          3.1750573089E-01          3.1889292299E-01          3.1967211331E-01          3.2564906342E-01          3.2503826439E-01          3.2644513708E-01          3.2728281472E-01          4.2109749429E+02          4.3109625483E+02          2.2674943190E+00          2.3070120735E+00          1.3484170974E+00          1.4748836457E+00          0.0000000000E+00          6.5216883925E-01          5.6032526733E+01          1.6036631742E+00          7.8167947770E+01          4.8714574274E+02          1.6097613461E+00          
2022-08-01                00:06:57.796              212.00483561              5088.116055               213.00483561              1659312417.797            0                         963                       0.0000000000E+00          1.4000168411E+02          4.4999748230E+01          3.2500000000E+01          4.5122825623E+01          4.4999687195E+01          2.0000000000E+00          0.0000000000E+00          3.7986319858E+04          0.0000000000E+00          3.1485384705E-01          3.1743738077E-01          3.1884243454E-01          3.1964608425E-01          3.2254219379E-01          3.2497445295E-01          3.2639635029E-01          3.2725666196E-01          4.2199988895E+02          4.3204109572E+02          2.2761826414E+00          2.3159344161E+00          1.3511806102E+00          1.4569981596E+00          0.0000000000E+00          6.5216883925E-01          5.6032526733E+01          1.6036631742E+00          7.9620285806E+01          4.8714574274E+02          1.4439048415E+00          
2022-08-01                00:06:58.519              212.00484398              5088.116256               213.00484398              1659312418.520            0                         963                       0.0000000000E+00          1.3999957275E+02          4.4999748230E+01          3.2500000000E+01          4.5122825623E+01          4.4999687195E+01          4.6000000000E+01          0.0000000000E+00          3.7985414062E+04          0.0000000000E+00          3.1098290222E-01          3.1727216882E-01          3.1886125686E-01          3.1961676189E-01          3.1857895710E-01          3.2481138473E-01          3.2641851230E-01          3.2722713824E-01          4.2313654977E+02          4.3320686040E+02          2.2871263213E+00          2.3270774010E+00          1.3514523935E+00          1.5387767478E+00          0.0000000000E+00          6.5216883925E-01          5.7169714280E+01          1.6036631742E+00          7.9620285806E+01          4.8714574274E+02          1.4439048415E+00          
2022-08-01                00:06:59.585              212.00485632              5088.116552               213.00485632              1659312419.586            0                         963                       0.0000000000E+00          1.3999687590E+02          4.4999743501E+01          3.2500000000E+01          4.5122827987E+01          4.4999680101E+01          4.7000000000E+01          0.0000000000E+00          3.7983110113E+04          0.0000000000E+00          3.0526873035E-01          3.1689423314E-01          3.1889374962E-01          3.1958088631E-01          3.1272865175E-01          3.2443049672E-01          3.2645503409E-01          3.2719089632E-01          4.2391159749E+02          4.3400364833E+02          2.3032626340E+00          2.3435086857E+00          1.3518847745E+00          1.6593341760E+00          0.0000000000E+00          6.2538625440E-01          5.7169714280E+01          1.5459628948E+00          7.9620285806E+01          4.8714574274E+02          1.4439048415E+00          
2022-08-01                00:07:00.344              212.00486509              5088.116762               213.00486509              1659312420.344            0                         963                       0.0000000000E+00          1.3999687590E+02          4.4999743501E+01          3.2500000000E+01          4.5122827987E+01          4.4999680101E+01          4.7000000000E+01          0.0000000000E+00          3.7983110113E+04          0.0000000000E+00          3.0527008932E-01          3.1634250408E-01          3.1875453657E-01          3.1955729770E-01          3.1273177154E-01          3.2387164415E-01          3.2631558876E-01          3.2716722494E-01          4.2446270181E+02          4.3457021868E+02          2.3147365470E+00          2.3551924538E+00          1.3521922335E+00          1.7450968592E+00          0.0000000000E+00          6.2538625440E-01          5.7169714280E+01          1.5459628948E+00          7.9620285806E+01          4.8714574274E+02          1.4439048415E+00          
2022-08-01                00:07:00.776              212.00487009              5088.116882               213.00487009              1659312420.776            0                         963                       0.0000000000E+00          1.4000126118E+02          4.4999687195E+01          3.2500000000E+01          4.5122856140E+01          4.4999595642E+01          2.5000000000E+01          0.0000000000E+00          3.7983898273E+04          0.0000000000E+00          3.0781865603E-01          3.1585440271E-01          3.1861783806E-01          3.1954018797E-01          3.1534316598E-01          3.2337790028E-01          3.2617843347E-01          3.2715018415E-01          4.2477678239E+02          4.3489311631E+02          2.3212756905E+00          2.3618512382E+00          1.3523674629E+00          1.7939986090E+00          0.0000000000E+00          6.2538625440E-01          5.7169714280E+01          1.5459628948E+00          7.9620285806E+01          5.0493238573E+02          1.4439048415E+00          
2022-08-01                00:07:01.915              212.00488329              5088.117199               213.00488329              1659312421.916            0                         963                       0.0000000000E+00          1.3999891999E+02          4.4999687195E+01          3.2531325666E+01          4.5122856140E+01          4.4999595642E+01          4.7000000000E+01          0.0000000000E+00          3.7981867452E+04          0.0000000000E+00          3.1454941845E-01          3.1541446973E-01          3.1847277963E-01          3.1954139289E-01          3.2223994770E-01          3.2293491032E-01          3.2603325530E-01          3.2715190400E-01          4.2560425493E+02          4.3574385328E+02          2.3061738121E+00          2.3464994329E+00          1.3528324555E+00          1.9230198825E+00          0.0000000000E+00          6.4503529977E-01          5.7169714280E+01          1.5901601353E+00          7.9620285806E+01          5.0493238573E+02          1.4439048415E+00          
2022-08-01                00:07:02.674              212.00489207              5088.117410               213.00489207              1659312422.675            0                         963                       0.0000000000E+00          1.3999891999E+02          4.4999687195E+01          3.2531325666E+01          4.5122856140E+01          4.4999595642E+01          4.7000000000E+01          0.0000000000E+00          3.7981867452E+04          0.0000000000E+00          3.1455435850E-01          3.1539296695E-01          3.1838681217E-01          3.1954570449E-01          3.2224680009E-01          3.2291770756E-01          3.2594830277E-01          3.2715679679E-01          4.2615518668E+02          4.3631028224E+02          2.2961192787E+00          2.3362784012E+00          1.3531420497E+00          2.0088790571E+00          0.0000000000E+00          6.4503529977E-01          5.7169714280E+01          1.5901601353E+00          7.9620285806E+01          5.0493238573E+02          1.4439048415E+00          
2022-08-01                00:07:03.247              212.00489870              5088.117569               213.00489870              1659312423.248            0                         963                       0.0000000000E+00          1.3999802780E+02          4.4999687195E+01          3.2562500000E+01          4.5122856140E+01          4.4999595642E+01          2.0000000000E+00          0.0000000000E+00          3.7977095329E+04          0.0000000000E+00          3.1492838430E-01          3.1532272050E-01          3.1833782759E-01          3.1955096129E-01          3.2263126202E-01          3.2285211265E-01          3.2590114085E-01          3.2716265326E-01          4.2657110673E+02          4.3673790586E+02          2.2885286907E+00          2.3285620627E+00          1.3533757785E+00          2.0737011039E+00          0.0000000000E+00          6.4503529977E-01          5.7169714280E+01          1.5901601353E+00          7.9752818490E+01          5.0493238573E+02          2.0605069373E+00          
2022-08-01                00:07:03.930              212.00490661              5088.117759               213.00490661              1659312423.931            0                         963                       0.0000000000E+00          1.3999910323E+02          4.4999687195E+01          3.2553385417E+01          4.5122878393E+01          4.4999600093E+01          4.6000000000E+01          0.0000000000E+00          3.7977185872E+04          0.0000000000E+00          3.1539613495E-01          3.1526430086E-01          3.1830105643E-01          3.1956424707E-01          3.2312409736E-01          3.2279908097E-01          3.2586642781E-01          3.2717675858E-01          4.2706684755E+02          4.3726366855E+02          2.2794808913E+00          2.3194267391E+00          1.3557401499E+00          2.0294663914E+00          0.0000000000E+00          6.4503529977E-01          5.7700564074E+01          1.5901601353E+00          7.9752818490E+01          5.0493238573E+02          2.0605069373E+00          
2022-08-01                00:07:04.996              212.00491895              5088.118055               213.00491895              1659312424.997            0                         963                       0.0000000000E+00          1.4000357004E+02          4.4999687195E+01          3.2524364407E+01          4.5123008728E+01          4.4999626160E+01          4.7000000000E+01          0.0000000000E+00          3.7980478747E+04          0.0000000000E+00          3.1610911132E-01          3.1520670490E-01          3.1824110872E-01          3.1958771178E-01          3.2387635727E-01          3.2274751661E-01          3.2580858348E-01          3.2720133895E-01          4.2557928720E+02          4.3576955810E+02          2.2653614888E+00          2.3051720366E+00          1.3595104822E+00          1.9603815858E+00          0.0000000000E+00          6.4938947790E-01          5.7700564074E+01          1.6415780676E+00          7.9752818490E+01          5.0493238573E+02          2.0605069373E+00          
2022-08-01                00:07:05.750              212.00492766              5088.118264               213.00492766              1659312425.750            0                         963                       0.0000000000E+00          1.4000357004E+02          4.4999687195E+01          3.2524364407E+01          4.5123008728E+01          4.4999626160E+01          4.7000000000E+01          0.0000000000E+00          3.7980478747E+04          0.0000000000E+00          3.1612612641E-01          3.1510597789E-01          3.1816360214E-01          3.1962362478E-01          3.2390928948E-01          3.2265235315E-01          3.2573289039E-01          3.2723869921E-01          4.2452850683E+02          4.3471403505E+02          2.2553878546E+00          2.2951020071E+00          1.3621742455E+00          1.9115769834E+00          0.0000000000E+00          6.4938947790E-01          5.7700564074E+01          1.6415780676E+00          7.9752818490E+01          5.0493238573E+02          2.0605069373E+00          
2022-08-01                00:07:06.180              212.00493265              5088.118384               213.00493265              1659312426.181            0                         963                       0.0000000000E+00          1.4000221044E+02          4.4999687195E+01          3.2540789474E+01          4.5123008728E+01          4.4999626160E+01          2.5000000000E+01          0.0000000000E+00          3.7981254071E+04          0.0000000000E+00          3.1765004311E-01          3.1504348292E-01          3.1815718265E-01          3.1966341367E-01          3.2547937538E-01          3.2259668664E-01          3.2572972146E-01          3.2728005065E-01          4.2392706102E+02          4.3410983137E+02          2.2496791274E+00          2.2893377981E+00          1.3636991014E+00          1.8836564937E+00          0.0000000000E+00          6.4938947790E-01          5.7700564074E+01          1.6415780676E+00          7.9752818490E+01          4.8935932182E+02          2.0605069373E+00          
2022-08-01                00:07:07.273              212.00494530              5088.118687               213.00494530              1659312427.274            0                         963                       0.0000000000E+00          1.4000219775E+02          4.4999687195E+01          3.2500000000E+01          4.5123008728E+01          4.4999626160E+01          4.7000000000E+01          0.0000000000E+00          3.7983205906E+04          0.0000000000E+00          3.2151351005E-01          3.1498634204E-01          3.1802331817E-01          3.1969879082E-01          3.2946028083E-01          3.2255058875E-01          3.2559759373E-01          3.2731695014E-01          4.2240210165E+02          4.3257773987E+02          2.2420240780E+00          2.2816616553E+00          1.3675661196E+00          1.8128564414E+00          0.0000000000E+00          6.5915302666E-01          5.7700564074E+01          1.6073826306E+00          7.9752818490E+01          4.8935932182E+02          2.0605069373E+00          
2022-08-01                00:07:08.016              212.00495390              5088.118894               213.00495390              1659312428.017            0                         963                       0.0000000000E+00          1.4000219775E+02          4.4999687195E+01          3.2500000000E+01          4.5123008728E+01          4.4999626160E+01          4.7000000000E+01          0.0000000000E+00          3.7983205906E+04          0.0000000000E+00          3.2152953803E-01          3.1514992194E-01          3.1798597369E-01          3.1969873105E-01          3.2949226624E-01          3.2272413069E-01          3.2556399962E-01          3.2731760862E-01          4.2136546953E+02          4.3153614410E+02          2.2368204060E+00          2.2764432217E+00          1.3701953207E+00          1.7647035591E+00          0.0000000000E+00          6.5915302666E-01          5.7700564074E+01          1.6073826306E+00          7.9752818490E+01          4.8935932182E+02          2.0605069373E+00          
2022-08-01                00:07:08.592              212.00496056              5088.119053               213.00496056              1659312428.592            0                         963                       0.0000000000E+00          1.4000038184E+02          4.4999687195E+01          3.2500000000E+01          4.5123008728E+01          4.4999626160E+01          2.0000000000E+00          0.0000000000E+00          3.7981677159E+04          0.0000000000E+00          3.1914063842E-01          3.1517263290E-01          3.1800040699E-01          3.1969259175E-01          3.2705657797E-01          3.2275711883E-01          3.2558265685E-01          3.2731206622E-01          4.2056323563E+02          4.3073000484E+02          2.2327934122E+00          2.2724045698E+00          1.3722302977E+00          1.7274161025E+00          0.0000000000E+00          6.5915302666E-01          5.7700564074E+01          1.6073826306E+00          8.0795716275E+01          4.8935932182E+02          1.7143447670E+00          
2022-08-01                00:07:09.289              212.00496863              5088.119247               213.00496863              1659312429.290            0                         963                       0.0000000000E+00          1.4000012207E+02          4.4999687195E+01          3.2500000000E+01          4.5123008728E+01          4.4999626160E+01          4.6000000000E+01          0.0000000000E+00          3.7981253906E+04          0.0000000000E+00          3.1623341953E-01          3.1512268394E-01          3.1791715860E-01          3.1968700528E-01          3.2408662910E-01          3.2271591523E-01          3.2550236863E-01          3.2730710392E-01          4.1958939172E+02          4.2974417079E+02          2.2279049901E+00          2.2674739977E+00          1.3737536850E+00          1.6734481604E+00          0.0000000000E+00          6.5915302666E-01          5.6690973593E+01          1.6073826306E+00          8.0795716275E+01          4.8935932182E+02          1.7143447670E+00          
2022-08-01                00:07:10.325              212.00498061              5088.119535               213.00498061              1659312430.325            0                         963                       0.0000000000E+00          1.3999860532E+02          4.4999687195E+01          3.2500000000E+01          4.5122856140E+01          4.4999687195E+01          4.7000000000E+01          0.0000000000E+00          3.7978806267E+04          0.0000000000E+00          3.1193131638E-01          3.1493438771E-01          3.1774541384E-01          3.1968051750E-01          3.1969119535E-01          3.2253333005E-01          3.2533304169E-01          3.2730125013E-01          4.1930285196E+02          4.2946749134E+02          2.2206553477E+00          2.2601602977E+00          1.3759720901E+00          1.5934470848E+00          0.0000000000E+00          6.3988634912E-01          5.6690973593E+01          1.6052206499E+00          8.0795716275E+01          4.8935932182E+02          1.7143447670E+00          
2022-08-01                00:07:11.063              212.00498917              5088.119740               213.00498917              1659312431.064            0                         963                       0.0000000000E+00          1.3999860532E+02          4.4999687195E+01          3.2500000000E+01          4.5122856140E+01          4.4999687195E+01          4.7000000000E+01          0.0000000000E+00          3.7978806267E+04          0.0000000000E+00          3.1194577576E-01          3.1466369085E-01          3.1767569211E-01          3.1968888880E-01          3.1971511384E-01          3.2226669740E-01          3.2526705873E-01          3.2731064415E-01          4.1909825343E+02          4.2926992106E+02          2.2154789376E+00          2.2549378967E+00          1.3775562209E+00          1.5363543844E+00          0.0000000000E+00          6.3988634912E-01          5.6690973593E+01          1.6052206499E+00          8.0795716275E+01          4.8935932182E+02          1.7143447670E+00          
2022-08-01                00:07:11.492              212.00499412              5088.119859               213.00499412              1659312431.492            0                         963                       0.0000000000E+00          1.4000830078E+02          4.4999687195E+01          3.2500000000E+01          4.5122856140E+01          4.4999687195E+01          2.5000000000E+01          0.0000000000E+00          3.7987921875E+04          0.0000000000E+00          3.1145949300E-01          3.1438085329E-01          3.1759798962E-01          3.1969603407E-01          3.1922207105E-01          3.2198779143E-01          3.2519149639E-01          3.2731880459E-01          4.1897975895E+02          4.2915549255E+02          2.2124809780E+00          2.2519132052E+00          1.3784737519E+00          1.5032838947E+00          0.0000000000E+00          6.3988634912E-01          5.6690973593E+01          1.6052206499E+00          8.0795716275E+01          4.8126735997E+02          1.7143447670E+00          
2022-08-01                00:07:12.634              212.00500734              5088.120176               213.00500734              1659312432.634            0                         963                       0.0000000000E+00          1.4000355548E+02          4.4999687195E+01          3.2500000000E+01          4.5122856140E+01          4.4999687195E+01          4.7000000000E+01          0.0000000000E+00          3.7987989520E+04          0.0000000000E+00          3.1016116023E-01          3.1409182215E-01          3.1761857312E-01          3.1969643568E-01          3.1790560050E-01          3.2170826478E-01          3.2521963436E-01          3.2732009921E-01          4.1866379637E+02          4.2885036457E+02          2.2094449615E+00          2.2488941337E+00          1.3809217651E+00          1.4150482469E+00          0.0000000000E+00          6.3746627735E-01          5.6690973593E+01          1.6503252992E+00          8.0795716275E+01          4.8126735997E+02          1.7143447670E+00          
2022-08-01                00:07:13.375              212.00501591              5088.120382               213.00501591              1659312433.375            0                         963                       0.0000000000E+00          1.4000355548E+02          4.4999687195E+01          3.2500000000E+01          4.5122856140E+01          4.4999687195E+01          4.7000000000E+01          0.0000000000E+00          3.7987989520E+04          0.0000000000E+00          3.1017513058E-01          3.1399390486E-01          3.1755822341E-01          3.1968802883E-01          3.1792899464E-01          3.2161378303E-01          3.2516358741E-01          3.2731241415E-01          4.1845877860E+02          4.2865236420E+02          2.2074749805E+00          2.2469350500E+00          1.3825103660E+00          1.3578035223E+00          0.0000000000E+00          6.3746627735E-01          5.6690973593E+01          1.6503252992E+00          8.0795716275E+01          4.8126735997E+02          1.7143447670E+00          
2022-08-01                00:07:13.834              212.00502123              5088.120509               213.00502123              1659312433.834            0                         963                       0.0000000000E+00          1.3999818420E+02          4.4999687195E+01          3.2500000000E+01          4.5122856140E+01          4.4999687195E+01          2.0000000000E+00          0.0000000000E+00          3.7985835938E+04          0.0000000000E+00          3.1138627071E-01          3.1401161667E-01          3.1748107400E-01          3.1968271632E-01          3.1917583674E-01          3.2164320685E-01          3.2508874052E-01          3.2730792414E-01          4.1833178130E+02          4.2852970864E+02          2.2062546717E+00          2.2457214523E+00          1.3834944687E+00          1.3223554766E+00          0.0000000000E+00          6.3746627735E-01          5.6690973593E+01          1.6503252992E+00          8.1420764077E+01          4.8126735997E+02          1.3094213648E+00          
2022-08-01                00:07:14.526              212.00502924              5088.120702               213.00502924              1659312434.526            0                         963                       0.0000000000E+00          1.3999980545E+02          4.4999687195E+01          3.2500000000E+01          4.5122856140E+01          4.4999687195E+01          4.6000000000E+01          0.0000000000E+00          3.7986553955E+04          0.0000000000E+00          3.1320869372E-01          3.1407492389E-01          3.1739858021E-01          3.1967950002E-01          3.2105186168E-01          3.2171956886E-01          3.2501019897E-01          3.2730561390E-01          4.1814033232E+02          4.2834451190E+02          2.2044149222E+00          2.2438906664E+00          1.3849402767E+00          1.3458891439E+00          0.0000000000E+00          6.3746627735E-01          5.6495406796E+01          1.6503252992E+00          8.1420764077E+01          4.8126735997E+02          1.3094213648E+00          
2022-08-01                00:07:15.568              212.00504130              5088.120991               213.00504130              1659312435.568            0                         963                       0.0000000000E+00          1.3999943772E+02          4.4999877837E+01          3.2500000000E+01          4.5122894269E+01          4.4999649066E+01          4.7000000000E+01          0.0000000000E+00          3.7982198377E+04          0.0000000000E+00          3.1595297458E-01          3.1413542960E-01          3.1732563572E-01          3.1968013430E-01          3.2387703873E-01          3.2179348232E-01          3.2494351580E-01          3.2730728135E-01          4.1786711366E+02          4.2808105557E+02          2.2016446500E+00          2.2411337528E+00          1.3871170358E+00          1.3813259773E+00          0.0000000000E+00          6.4933263820E-01          5.6495406796E+01          1.6660278639E+00          8.1420764077E+01          4.8126735997E+02          1.3094213648E+00          
2022-08-01                00:07:16.326              212.00505008              5088.121202               213.00505008              1659312436.327            0                         963                       0.0000000000E+00          1.3999943772E+02          4.4999877837E+01          3.2500000000E+01          4.5122894269E+01          4.4999649066E+01          4.7000000000E+01          0.0000000000E+00          3.7982198377E+04          0.0000000000E+00          3.1596350311E-01          3.1400494732E-01          3.1729286719E-01          3.1967605965E-01          3.2389706000E-01          3.2167217409E-01          3.2491614842E-01          3.2730414496E-01          4.1766810342E+02          4.2788914491E+02          2.1996268260E+00          2.2391255675E+00          1.3887027689E+00          1.4071198298E+00          0.0000000000E+00          6.4933263820E-01          5.6495406796E+01          1.6660278639E+00          8.1420764077E+01          4.8126735997E+02          1.3094213648E+00          
2022-08-01                00:07:16.759              212.00505508              5088.121322               213.00505508              1659312436.759            0                         963                       0.0000000000E+00          1.3999886442E+02          4.4999992371E+01          3.2500000000E+01          4.5122917175E+01          4.4999626160E+01          2.5000000000E+01          0.0000000000E+00          3.7977936225E+04          0.0000000000E+00          3.1430883867E-01          3.1383315637E-01          3.1725556683E-01          3.1966775993E-01          3.2220637161E-01          3.2150866000E-01          3.2488227621E-01          3.2729668629E-01          4.1755483619E+02          4.2777991434E+02          2.1984783924E+00          2.2379825860E+00          1.3896053833E+00          1.4217853970E+00          0.0000000000E+00          6.4933263820E-01          5.6495406796E+01          1.6660278639E+00          8.1420764077E+01          4.7822140190E+02          1.3094213648E+00          
2022-08-01                00:07:17.913              212.00506844              5088.121643               213.00506844              1659312437.913            0                         963                       0.0000000000E+00          1.4000145273E+02          4.4999992371E+01          3.2525121065E+01          4.5122917175E+01          4.4999626160E+01          4.7000000000E+01          0.0000000000E+00          3.7980740740E+04          0.0000000000E+00          3.0988864093E-01          3.1353777994E-01          3.1715683846E-01          3.1964202610E-01          3.1768967445E-01          3.2122594687E-01          3.2478893598E-01          3.2727139867E-01          4.1725229027E+02          4.2748813641E+02          2.1959947145E+00          2.2355238620E+00          1.3920167101E+00          1.4609619239E+00          0.0000000000E+00          6.3642667768E-01          5.6495406796E+01          1.6375437056E+00          8.1420764077E+01          4.7822140190E+02          1.3094213648E+00          
