DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               species                   MPVPosition               OutletValve               solenoid_valves           N2O                       N2O_30s                   N2O_1min                  N2O_5min                  N2O_dry                   N2O_dry30s                N2O_dry1min               N2O_dry5min               CO2                       CO2_dry                   CH4                       CH4_dry                   H2O                       NH3                       ChemDetect                peak_1a                   peak_41                   peak_4                    peak15                    ch4_splinemax             nh3_conc_ave              
2023-01-08                09:18:37.989              7.38793969                177.310553                8.38793969                1673165917.989            0                         963                       1.3999995501E+02          4.5000407075E+01          3.3625428082E+01          4.4552993043E+01          4.5001935880E+01          2.0000000000E+00          0.0000000000E+00          4.0710579222E+04          0.0000000000E+00          3.2939372085E-01          3.2143830996E-01          3.2033208141E-01          3.2350757488E-01          3.3485274375E-01          3.2673222234E-01          3.2558453876E-01          3.2882248053E-01          4.2014783583E+02          4.2701941388E+02          2.0458116318E+00          2.0704290798E+00          9.3557057521E-01          1.2744640863E+00          0.0000000000E+00          6.6972020314E-01          5.6937711394E+01          1.0452677411E+00          5.5838842280E+01          4.4772770077E+02          1.2590420400E+00          
2023-01-08                09:18:43.385              7.38800215                177.312052                8.38800215                1673165923.386            0                         963                       1.3999801636E+02          4.5000328064E+01          3.3687500000E+01          4.4552940369E+01          4.5002067566E+01          4.6000000000E+01          0.0000000000E+00          4.0710234375E+04          0.0000000000E+00          3.3294338149E-01          3.2149532146E-01          3.2024534340E-01          3.2382895095E-01          3.3842611575E-01          3.2679551917E-01          3.2549804498E-01          3.2914840351E-01          4.2022248078E+02          4.2705083079E+02          2.0450293622E+00          2.0694791516E+00          9.2961835509E-01          9.1995182310E-01          0.0000000000E+00          6.6972020314E-01          5.6957322161E+01          1.0452677411E+00          5.5838842280E+01          4.4772770077E+02          1.2590420400E+00          
2023-01-08                09:18:44.385              7.38801373                177.312329                8.38801373                1673165924.386            0                         963                       1.3999683859E+02          4.5000389247E+01          3.3656174334E+01          4.4553001552E+01          4.5002144045E+01          4.7000000000E+01          0.0000000000E+00          4.0706847287E+04          0.0000000000E+00          3.3360155292E-01          3.2153309183E-01          3.2073291539E-01          3.2392182241E-01          3.3908859756E-01          3.2683929171E-01          3.2599435891E-01          3.2924252263E-01          4.2029452214E+02          4.2711579653E+02          2.0448843009E+00          2.0693030061E+00          9.2851422367E-01          8.5426663082E-01          0.0000000000E+00          6.8083310088E-01          5.6957322161E+01          1.0790654935E+00          5.5838842280E+01          4.4772770077E+02          1.2590420400E+00          
2023-01-08                09:18:45.142              7.38802249                177.312540                8.38802249                1673165925.143            0                         963                       1.3999683859E+02          4.5000389247E+01          3.3656174334E+01          4.4553001552E+01          4.5002144045E+01          4.7000000000E+01          0.0000000000E+00          4.0706847287E+04          0.0000000000E+00          3.3359555570E-01          3.2213621502E-01          3.2122037558E-01          3.2388057196E-01          3.3907750094E-01          3.2745120217E-01          3.2649043988E-01          3.2920022133E-01          4.2034905593E+02          4.2716497273E+02          2.0447744874E+00          2.0691696663E+00          9.2767844400E-01          8.0453647336E-01          0.0000000000E+00          6.8083310088E-01          5.6957322161E+01          1.0790654935E+00          5.5838842280E+01          4.4772770077E+02          1.2590420400E+00          
2023-01-08                09:18:45.627              7.38802809                177.312674                8.38802809                1673165925.627            0                         963                       1.3999511992E+02          4.5000450134E+01          3.3679605263E+01          4.4553062439E+01          4.5002220154E+01          2.5000000000E+01          0.0000000000E+00          4.0700012541E+04          0.0000000000E+00          3.3248252041E-01          3.2244983989E-01          3.2150192920E-01          3.2383376081E-01          3.3794285843E-01          3.2777174508E-01          3.2677675035E-01          3.2915223199E-01          4.2038391961E+02          4.2719641031E+02          2.0447042717E+00          2.0690844108E+00          9.2714409678E-01          7.7272647982E-01          0.0000000000E+00          6.8083310088E-01          5.6957322161E+01          1.0790654935E+00          5.5838842280E+01          4.4739431176E+02          1.2590420400E+00          
2023-01-08                09:18:46.779              7.38804144                177.312994                8.38804144                1673165926.780            0                         963                       1.3999843296E+02          4.5000450134E+01          3.3625000000E+01          4.4553062439E+01          4.5002220154E+01          4.7000000000E+01          0.0000000000E+00          4.0699481159E+04          0.0000000000E+00          3.2983077262E-01          3.2263082112E-01          3.2186141703E-01          3.2378181543E-01          3.3523972041E-01          3.2795702696E-01          3.2714247376E-01          3.2909896110E-01          4.2046699939E+02          4.2727132694E+02          2.0448883762E+00          2.0692368780E+00          9.2587122959E-01          6.9694751458E-01          0.0000000000E+00          6.7151260970E-01          5.6957322161E+01          1.0226955655E+00          5.5838842280E+01          4.4739431176E+02          1.2590420400E+00          
2023-01-08                09:18:47.558              7.38805044                177.313211                8.38805044                1673165927.558            0                         963                       1.3999843296E+02          4.5000450134E+01          3.3625000000E+01          4.4553062439E+01          4.5002220154E+01          4.7000000000E+01          0.0000000000E+00          4.0699481159E+04          0.0000000000E+00          3.2982444473E-01          3.2280691754E-01          3.2205563722E-01          3.2381172944E-01          3.3522820893E-01          3.2813702348E-01          3.2733968681E-01          3.2912930391E-01          4.2052306383E+02          4.2732188180E+02          2.0450126103E+00          2.0693397631E+00          9.2501240123E-01          6.4583765395E-01          0.0000000000E+00          6.7151260970E-01          5.6957322161E+01          1.0226955655E+00          5.5838842280E+01          4.4739431176E+02          1.2590420400E+00          
2023-01-08                09:18:48.605              7.38806257                177.313502                8.38806257                1673165928.606            0                         963                       1.4000117378E+02          4.5000468528E+01          3.3629922945E+01          4.4553053242E+01          4.5002220154E+01          2.0000000000E+00          0.0000000000E+00          4.0700722803E+04          0.0000000000E+00          3.2981244280E-01          3.2314051398E-01          3.2224032307E-01          3.2384128960E-01          3.3520916805E-01          3.2847379227E-01          3.2752705541E-01          3.2915925398E-01          4.2059858507E+02          4.2738997952E+02          2.0451799591E+00          2.0694783520E+00          9.2385559049E-01          5.7699039349E-01          0.0000000000E+00          6.7151260970E-01          5.6957322161E+01          1.0226955655E+00          5.5166776902E+01          4.4739431176E+02          5.6154935342E-01          
2023-01-08                09:18:53.884              7.38812366                177.314968                8.38812366                1673165933.884            0                         963                       1.3999856567E+02          4.5000572205E+01          3.3625000000E+01          4.4553001404E+01          4.5002220154E+01          4.6000000000E+01          0.0000000000E+00          4.0700460938E+04          0.0000000000E+00          3.2981889018E-01          3.2310021341E-01          3.2257571878E-01          3.2376169047E-01          3.3523444242E-01          3.2843232093E-01          3.2787063130E-01          3.2907755947E-01          4.2097903020E+02          4.2780023878E+02          2.0460228874E+00          2.0704154825E+00          9.2702116113E-01          8.7690297134E-01          0.0000000000E+00          6.7151260970E-01          5.7059824692E+01          1.0226955655E+00          5.5166776902E+01          4.4739431176E+02          5.6154935342E-01          
2023-01-08                09:18:54.915              7.38813560                177.315254                8.38813560                1673165934.916            0                         963                       1.4000269186E+02          4.5000572205E+01          3.3685381356E+01          4.4553037463E+01          4.5002310303E+01          4.7000000000E+01          0.0000000000E+00          4.0704753868E+04          0.0000000000E+00          3.2981926371E-01          3.2329596535E-01          3.2260945915E-01          3.2379418745E-01          3.3523849978E-01          3.2862965997E-01          3.2790584248E-01          3.2911038592E-01          4.2094324846E+02          4.2776852831E+02          2.0461879235E+00          2.0705990259E+00          9.2764299899E-01          9.3554120600E-01          0.0000000000E+00          6.7541437583E-01          5.7059824692E+01          1.1517457687E+00          5.5166776902E+01          4.4739431176E+02          5.6154935342E-01          
2023-01-08                09:18:55.691              7.38814458                177.315470                8.38814458                1673165935.692            0                         963                       1.4000269186E+02          4.5000572205E+01          3.3685381356E+01          4.4553037463E+01          4.5002310303E+01          4.7000000000E+01          0.0000000000E+00          4.0704753868E+04          0.0000000000E+00          3.2982211800E-01          3.2362227299E-01          3.2264330763E-01          3.2391699877E-01          3.3524416683E-01          3.2896038531E-01          3.2794126339E-01          3.2923507169E-01          4.2091634282E+02          4.2774468366E+02          2.0463120205E+00          2.0707370415E+00          9.2811059747E-01          9.7963355499E-01          0.0000000000E+00          6.7541437583E-01          5.7059824692E+01          1.1517457687E+00          5.5166776902E+01          4.4739431176E+02          5.6154935342E-01          
2023-01-08                09:18:56.029              7.38814850                177.315564                8.38814850                1673165936.030            0                         963                       1.3999880564E+02          4.5000572205E+01          3.3687500000E+01          4.4553062439E+01          4.5002372742E+01          2.5000000000E+01          0.0000000000E+00          4.0703165461E+04          0.0000000000E+00          3.2864710211E-01          3.2458617667E-01          3.2279340250E-01          3.2403399517E-01          3.3405089494E-01          3.2993859517E-01          3.2809400418E-01          3.2935386969E-01          4.2090462004E+02          4.2773429401E+02          2.0463660681E+00          2.0707971522E+00          9.2831427227E-01          9.9882364182E-01          0.0000000000E+00          6.7541437583E-01          5.7059824692E+01          1.1517457687E+00          5.5166776902E+01          4.4775806562E+02          5.6154935342E-01          
2023-01-08                09:18:57.084              7.38816069                177.315857                8.38816069                1673165937.084            0                         963                       1.3999768052E+02          4.5000572205E+01          3.3687500000E+01          4.4553062439E+01          4.5002372742E+01          4.7000000000E+01          0.0000000000E+00          4.0700152032E+04          0.0000000000E+00          3.2498308139E-01          3.2536629694E-01          3.2277163393E-01          3.2412082687E-01          3.3032989174E-01          3.3072984266E-01          3.2807301482E-01          3.2944204532E-01          4.2086805523E+02          4.2770188582E+02          2.0464127084E+00          2.0708612449E+00          9.2894941451E-01          1.0586649877E+00          0.0000000000E+00          6.6291471926E-01          5.7059824692E+01          1.0637859558E+00          5.5166776902E+01          4.4775806562E+02          5.6154935342E-01          
2023-01-08                09:18:57.836              7.38816941                177.316066                8.38816941                1673165937.837            0                         963                       1.3999768052E+02          4.5000572205E+01          3.3687500000E+01          4.4553062439E+01          4.5002372742E+01          4.7000000000E+01          0.0000000000E+00          4.0700152032E+04          0.0000000000E+00          3.2498590879E-01          3.2613989752E-01          3.2282564064E-01          3.2412510945E-01          3.3033541021E-01          3.3151415927E-01          3.2812819520E-01          3.2944646792E-01          4.2084194050E+02          4.2767874046E+02          2.0464460402E+00          2.0709070463E+00          9.2940318748E-01          1.1014505253E+00          0.0000000000E+00          6.6291471926E-01          5.7059824692E+01          1.0637859558E+00          5.5166776902E+01          4.4775806562E+02          5.6154935342E-01          
2023-01-08                09:18:58.907              7.38818179                177.316363                8.38818179                1673165938.907            0                         963                       1.4000299334E+02          4.5000561753E+01          3.3681720890E+01          4.4553078116E+01          4.5002346614E+01          2.0000000000E+00          0.0000000000E+00          4.0704951841E+04          0.0000000000E+00          3.2570281784E-01          3.2611908420E-01          3.2289414486E-01          3.2413288142E-01          3.3106797270E-01          3.3149291229E-01          3.2819818990E-01          3.2945445563E-01          4.2080483408E+02          4.2764585302E+02          2.0464934072E+00          2.0709721338E+00          9.3004801170E-01          1.1622571786E+00          0.0000000000E+00          6.6291471926E-01          5.7059824692E+01          1.0637859558E+00          5.5522903480E+01          4.4775806562E+02          1.1468635112E+00          
2023-01-08                09:19:04.213              7.38824322                177.317837                8.38824322                1673165944.214            0                         963                       1.4000061766E+02          4.5000511169E+01          3.3629557292E+01          4.4553153992E+01          4.5002220154E+01          4.6000000000E+01          0.0000000000E+00          4.0714588826E+04          0.0000000000E+00          3.2922051258E-01          3.2787228344E-01          3.2427604088E-01          3.2420447155E-01          3.3463315139E-01          3.3327132256E-01          3.2960732470E-01          3.2952696341E-01          4.2062073984E+02          4.2744498676E+02          2.0467282770E+00          2.0711607531E+00          9.2820402475E-01          1.1210478999E+00          0.0000000000E+00          6.6291471926E-01          5.7011265210E+01          1.0637859558E+00          5.5522903480E+01          4.4775806562E+02          1.1468635112E+00          
2023-01-08                09:19:05.220              7.38825486                177.318117                8.38825486                1673165945.220            0                         963                       1.4000237431E+02          4.5000732847E+01          3.3663135593E+01          4.4553109656E+01          4.5002175818E+01          4.7000000000E+01          0.0000000000E+00          4.0717798492E+04          0.0000000000E+00          3.2988763663E-01          3.2956483380E-01          3.2461547021E-01          3.2424319625E-01          3.3530924962E-01          3.3498764881E-01          3.2995355517E-01          3.2956626268E-01          4.2062404806E+02          4.2744572920E+02          2.0467727230E+00          2.0711964045E+00          9.2785352513E-01          1.1132373582E+00          0.0000000000E+00          6.7309549510E-01          5.7011265210E+01          1.0710680297E+00          5.5522903480E+01          4.4775806562E+02          1.1468635112E+00          
2023-01-08                09:19:05.979              7.38826365                177.318328                8.38826365                1673165945.979            0                         963                       1.4000237431E+02          4.5000732847E+01          3.3663135593E+01          4.4553109656E+01          4.5002175818E+01          4.7000000000E+01          0.0000000000E+00          4.0717798492E+04          0.0000000000E+00          3.2988527669E-01          3.2958085595E-01          3.2495486414E-01          3.2427743534E-01          3.3530528636E-01          3.3500353069E-01          3.3029972740E-01          3.2960100346E-01          4.2062654250E+02          4.2744628783E+02          2.0468062542E+00          2.0712233003E+00          9.2758908748E-01          1.1073380286E+00          0.0000000000E+00          6.7309549510E-01          5.7011265210E+01          1.0710680297E+00          5.5522903480E+01          4.4775806562E+02          1.1468635112E+00          
2023-01-08                09:19:06.403              7.38826855                177.318445                8.38826855                1673165946.403            0                         963                       1.3999908512E+02          4.5000816345E+01          3.3625000000E+01          4.4553092957E+01          4.5002159119E+01          2.5000000000E+01          0.0000000000E+00          4.0715907854E+04          0.0000000000E+00          3.3205295040E-01          3.2974945244E-01          3.2513231630E-01          3.2432246540E-01          3.3750795305E-01          3.3517244568E-01          3.3047993304E-01          3.2964671610E-01          4.2062794254E+02          4.2744660658E+02          2.0468249948E+00          2.0712383343E+00          9.2744136597E-01          1.1040703052E+00          0.0000000000E+00          6.7309549510E-01          5.7011265210E+01          1.0710680297E+00          5.5522903480E+01          4.4785833185E+02          1.1468635112E+00          
2023-01-08                09:19:07.464              7.38828084                177.318740                8.38828084                1673165947.465            0                         963                       1.3999815213E+02          4.5000816345E+01          3.3625000000E+01          4.4553092957E+01          4.5002159119E+01          4.7000000000E+01          0.0000000000E+00          4.0714309785E+04          0.0000000000E+00          3.3748237798E-01          3.3018961639E-01          3.2561507790E-01          3.2439566468E-01          3.4302497774E-01          3.3561734053E-01          3.3097176840E-01          3.2972106221E-01          4.2063144719E+02          4.2744740291E+02          2.0468446772E+00          2.0712484074E+00          9.2707137074E-01          1.0958855985E+00          0.0000000000E+00          6.8906499814E-01          5.7011265210E+01          1.0900375158E+00          5.5522903480E+01          4.4785833185E+02          1.1468635112E+00          
2023-01-08                09:19:08.236              7.38828978                177.318955                8.38828978                1673165948.237            0                         963                       1.3999815213E+02          4.5000816345E+01          3.3625000000E+01          4.4553092957E+01          4.5002159119E+01          4.7000000000E+01          0.0000000000E+00          4.0714309785E+04          0.0000000000E+00          3.3747999096E-01          3.3059392990E-01          3.2590446603E-01          3.2446043857E-01          3.4302092339E-01          3.3602574951E-01          3.3126565023E-01          3.2978690310E-01          4.2063398285E+02          4.2744796966E+02          2.0468589683E+00          2.0712557132E+00          9.2680241605E-01          1.0898852376E+00          0.0000000000E+00          6.8906499814E-01          5.7011265210E+01          1.0900375158E+00          5.5522903480E+01          4.4785833185E+02          1.1468635112E+00          
2023-01-08                09:19:09.292              7.38830200                177.319248                8.38830200                1673165949.293            0                         963                       1.3999967920E+02          4.5000816345E+01          3.3635273973E+01          4.4553092957E+01          4.5002169152E+01          2.0000000000E+00          0.0000000000E+00          4.0714808621E+04          0.0000000000E+00          3.3525775451E-01          3.3081601678E-01          3.2612716337E-01          3.2451362732E-01          3.4075973112E-01          3.3625117721E-01          3.3149169977E-01          3.2984095644E-01          4.2063744460E+02          4.2744873813E+02          2.0468785075E+00          2.0712656972E+00          9.2643452693E-01          1.0816490313E+00          0.0000000000E+00          6.8906499814E-01          5.7011265210E+01          1.0900375158E+00          5.5315245308E+01          4.4785833185E+02          1.0661379642E+00          
2023-01-08                09:19:14.559              7.38836296                177.320711                8.38836296                1673165954.560            0                         963                       1.4000015259E+02          4.5000816345E+01          3.3687500000E+01          4.4553092957E+01          4.5002220154E+01          4.6000000000E+01          0.0000000000E+00          4.0713089844E+04          0.0000000000E+00          3.2421135836E-01          3.3024013882E-01          3.2599824413E-01          3.2455745924E-01          3.2954507074E-01          3.3566525394E-01          3.3136542619E-01          3.2988503488E-01          4.2065473031E+02          4.2748470362E+02          2.0469759852E+00          2.0714298434E+00          9.2889645779E-01          1.1659491329E+00          0.0000000000E+00          6.8906499814E-01          5.7015869418E+01          1.0900375158E+00          5.5315245308E+01          4.4785833185E+02          1.0661379642E+00          
2023-01-08                09:19:15.549              7.38837442                177.320986                8.38837442                1673165955.550            0                         963                       1.4000102071E+02          4.5000755310E+01          3.3663892252E+01          4.4553092957E+01          4.5002067566E+01          4.7000000000E+01          0.0000000000E+00          4.0711981377E+04          0.0000000000E+00          3.2213492506E-01          3.2966710729E-01          3.2589375444E-01          3.2457189504E-01          3.2743690089E-01          3.3508322394E-01          3.3126042364E-01          3.2989958009E-01          4.2064286633E+02          4.2747610893E+02          2.0469943375E+00          2.0714607397E+00          9.2935963440E-01          1.1817939685E+00          0.0000000000E+00          6.5707977576E-01          5.7015869418E+01          1.0613921462E+00          5.5315245308E+01          4.4785833185E+02          1.0661379642E+00          
2023-01-08                09:19:16.309              7.38838321                177.321197                8.38838321                1673165956.309            0                         963                       1.4000102071E+02          4.5000755310E+01          3.3663892252E+01          4.4553092957E+01          4.5002067566E+01          4.7000000000E+01          0.0000000000E+00          4.0711981377E+04          0.0000000000E+00          3.2213787831E-01          3.2914987518E-01          3.2578931162E-01          3.2461574564E-01          3.2744195414E-01          3.3455817872E-01          3.3115549726E-01          3.2994402171E-01          4.2063377544E+02          4.2746952454E+02          2.0470084143E+00          2.0714844341E+00          9.2971474460E-01          1.1939621306E+00          0.0000000000E+00          6.5707977576E-01          5.7015869418E+01          1.0613921462E+00          5.5315245308E+01          4.4785833185E+02          1.0661379642E+00          
2023-01-08                09:19:16.755              7.38838837                177.321321                8.38838837                1673165956.755            0                         963                       1.4000083923E+02          4.5000755310E+01          3.3625000000E+01          4.4553092957E+01          4.5002067566E+01          2.5000000000E+01          0.0000000000E+00          4.0713253906E+04          0.0000000000E+00          3.2479861481E-01          3.2894267231E-01          3.2576454420E-01          3.2467281623E-01          3.3014804032E-01          3.3434817213E-01          3.3113031084E-01          3.3000189519E-01          4.2062844156E+02          4.2746566363E+02          2.0470166973E+00          2.0714983688E+00          9.2992341557E-01          1.2011464309E+00          0.0000000000E+00          6.5707977576E-01          5.7015869418E+01          1.0613921462E+00          5.5315245308E+01          4.4790027149E+02          1.0661379642E+00          
2023-01-08                09:19:17.823              7.38840074                177.321618                8.38840074                1673165957.824            0                         963                       1.3999903397E+02          4.5000755310E+01          3.3644673123E+01          4.4553092957E+01          4.5002067566E+01          4.7000000000E+01          0.0000000000E+00          4.0712487704E+04          0.0000000000E+00          3.3117603170E-01          3.2896584664E-01          3.2588638209E-01          3.2475325241E-01          3.3663423583E-01          3.3437389606E-01          3.3125545977E-01          3.3008351774E-01          4.2061565681E+02          4.2745640936E+02          2.0470343087E+00          2.0715295004E+00          9.3042358127E-01          1.2183662013E+00          0.0000000000E+00          6.7610021332E-01          5.7015869418E+01          1.0854226440E+00          5.5315245308E+01          4.4790027149E+02          1.0661379642E+00          
2023-01-08                09:19:18.576              7.38840946                177.321827                8.38840946                1673165958.577            0                         963                       1.3999903397E+02          4.5000755310E+01          3.3644673123E+01          4.4553092957E+01          4.5002067566E+01          4.7000000000E+01          0.0000000000E+00          4.0712487704E+04          0.0000000000E+00          3.3117896236E-01          3.2907123310E-01          3.2601546941E-01          3.2478506286E-01          3.3663930768E-01          3.3448177281E-01          3.3138677313E-01          3.3011597215E-01          4.2060663767E+02          4.2744987683E+02          2.0470466953E+00          2.0715514108E+00          9.3077590628E-01          1.2304381732E+00          0.0000000000E+00          6.7610021332E-01          5.7015869418E+01          1.0854226440E+00          5.5315245308E+01          4.4790027149E+02          1.0661379642E+00          
2023-01-08                09:19:19.664              7.38842205                177.322129                8.38842205                1673165959.665            0                         963                       1.4000312837E+02          4.5000711833E+01          3.3625000000E+01          4.4553103826E+01          4.5002094739E+01          2.0000000000E+00          0.0000000000E+00          4.0715642418E+04          0.0000000000E+00          3.3032957487E-01          3.2909585844E-01          3.2611818621E-01          3.2481237572E-01          3.3577883068E-01          3.3450889960E-01          3.3149134593E-01          3.3014386800E-01          4.2059360344E+02          4.2744043539E+02          2.0470645888E+00          2.0715830659E+00          9.3128498925E-01          1.2478698621E+00          0.0000000000E+00          6.7610021332E-01          5.7015869418E+01          1.0854226440E+00          5.5593632142E+01          4.4790027149E+02          1.2324233948E+00          
2023-01-08                09:19:25.141              7.38848543                177.323650                8.38848543                1673165965.141            0                         963                       1.4000132672E+02          4.5000686963E+01          3.3625000000E+01          4.4553103765E+01          4.5002220154E+01          4.6000000000E+01          0.0000000000E+00          4.0714024699E+04          0.0000000000E+00          3.2608792013E-01          3.2887313967E-01          3.2615605475E-01          3.2483757139E-01          3.3150010132E-01          3.3428570253E-01          3.3153019462E-01          3.3016936215E-01          4.2052798448E+02          4.2741643685E+02          2.0471546297E+00          2.0718262074E+00          9.3699703849E-01          1.2284011591E+00          0.0000000000E+00          6.7610021332E-01          5.6998691786E+01          1.0854226440E+00          5.5593632142E+01          4.4790027149E+02          1.2324233948E+00          
2023-01-08                09:19:26.135              7.38849694                177.323927                8.38849694                1673165966.136            0                         963                       1.4000030776E+02          4.5000724792E+01          3.3625000000E+01          4.4553092957E+01          4.5002220154E+01          4.7000000000E+01          0.0000000000E+00          4.0715057903E+04          0.0000000000E+00          3.2531703788E-01          3.2864792691E-01          3.2656497807E-01          3.2489395362E-01          3.3072239062E-01          3.3406007261E-01          3.3194649443E-01          3.3022694773E-01          4.2049544235E+02          4.2739112430E+02          2.0471710313E+00          2.0718704513E+00          9.3803566110E-01          1.2248630482E+00          0.0000000000E+00          6.6383684911E-01          5.6998691786E+01          1.0770112373E+00          5.5593632142E+01          4.4790027149E+02          1.2324233948E+00          
2023-01-08                09:19:26.894              7.38850572                177.324137                8.38850572                1673165966.894            0                         963                       1.4000030776E+02          4.5000724792E+01          3.3625000000E+01          4.4553092957E+01          4.5002220154E+01          4.7000000000E+01          0.0000000000E+00          4.0715057903E+04          0.0000000000E+00          3.2532448361E-01          3.2848175474E-01          3.2697379365E-01          3.2495039878E-01          3.3073457785E-01          3.3389379787E-01          3.3236263894E-01          3.3028463827E-01          4.2047065326E+02          4.2737184251E+02          2.0471835288E+00          2.0719041612E+00          9.3882693558E-01          1.2221753106E+00          0.0000000000E+00          6.6383684911E-01          5.6998691786E+01          1.0770112373E+00          5.5593632142E+01          4.4790027149E+02          1.2324233948E+00          
2023-01-08                09:19:27.305              7.38851047                177.324251                8.38851047                1673165967.305            0                         963                       1.3999907066E+02          4.5000724792E+01          3.3625000000E+01          4.4553092957E+01          4.5002220154E+01          2.5000000000E+01          0.0000000000E+00          4.0714221382E+04          0.0000000000E+00          3.2740911265E-01          3.2860305631E-01          3.2698467662E-01          3.2496263119E-01          3.3285664802E-01          3.3402013568E-01          3.3237498917E-01          3.3029743434E-01          4.2045721852E+02          4.2736139391E+02          2.0471903139E+00          2.0719224488E+00          9.3925599240E-01          1.2207446595E+00          0.0000000000E+00          6.6383684911E-01          5.6998691786E+01          1.0770112373E+00          5.5593632142E+01          4.4793817378E+02          1.2324233948E+00          
2023-01-08                09:19:28.407              7.38852324                177.324558                8.38852324                1673165968.408            0                         963                       1.3999788099E+02          4.5000724792E+01          3.3645127119E+01          4.4553092957E+01          4.5002220154E+01          4.7000000000E+01          0.0000000000E+00          4.0711849510E+04          0.0000000000E+00          3.3300364769E-01          3.2900394325E-01          3.2757192039E-01          3.2504127917E-01          3.3855182429E-01          3.3443095639E-01          3.3297255783E-01          3.3037777254E-01          4.2042116155E+02          4.2733335043E+02          2.0471797007E+00          2.0719423584E+00          9.4040750459E-01          1.2169052397E+00          0.0000000000E+00          6.8006648931E-01          5.6998691786E+01          1.1003401279E+00          5.5593632142E+01          4.4793817378E+02          1.2324233948E+00          
2023-01-08                09:19:29.184              7.38853223                177.324774                8.38853223                1673165969.185            0                         963                       1.3999788099E+02          4.5000724792E+01          3.3645127119E+01          4.4553092957E+01          4.5002220154E+01          4.7000000000E+01          0.0000000000E+00          4.0711849510E+04          0.0000000000E+00          3.3301129400E-01          3.2936936706E-01          3.2770458803E-01          3.2508073469E-01          3.3856444515E-01          3.3480578001E-01          3.3310894533E-01          3.3041830062E-01          4.2039574958E+02          4.2731358298E+02          2.0471722078E+00          2.0719563684E+00          9.4121872640E-01          1.2141501429E+00          0.0000000000E+00          6.8006648931E-01          5.6998691786E+01          1.1003401279E+00          5.5593632142E+01          4.4793817378E+02          1.2324233948E+00          
2023-01-08                09:19:30.243              7.38854448                177.325068                8.38854448                1673165970.243            0                         963                       1.4000238967E+02          4.5000761581E+01          3.3662243151E+01          4.4553102154E+01          4.5002224334E+01          2.0000000000E+00          0.0000000000E+00          4.0714319109E+04          0.0000000000E+00          3.3226467340E-01          3.2950723879E-01          3.2781316150E-01          3.2511612355E-01          3.3781186948E-01          3.3494892713E-01          3.3322091971E-01          3.3045472214E-01          4.2036114513E+02          4.2728666392E+02          2.0471620019E+00          2.0719754440E+00          9.4232338677E-01          1.2103889636E+00          0.0000000000E+00          6.8006648931E-01          5.6998691786E+01          1.1003401279E+00          5.6226348225E+01          4.4793817378E+02          1.1949245760E+00          
2023-01-08                09:19:35.588              7.38860635                177.326552                8.38860635                1673165975.589            0                         963                       1.4000173950E+02          4.5000724792E+01          3.3625000000E+01          4.4553092957E+01          4.5002372742E+01          4.6000000000E+01          0.0000000000E+00          4.0711070312E+04          0.0000000000E+00          3.2838900861E-01          3.2944664370E-01          3.2950422349E-01          3.2493347218E-01          3.3384064440E-01          3.3489128565E-01          3.3493823181E-01          3.3026869550E-01          4.2018629190E+02          4.2707039751E+02          2.0471104327E+00          2.0717859201E+00          9.3716394795E-01          1.1974306784E+00          0.0000000000E+00          6.8006648931E-01          5.6952393493E+01          1.1003401279E+00          5.6226348225E+01          4.4793817378E+02          1.1949245760E+00          
2023-01-08                09:19:36.605              7.38861811                177.326835                8.38861811                1673165976.605            0                         963                       1.4000443022E+02          4.5000724792E+01          3.3625000000E+01          4.4553092957E+01          4.5002372742E+01          4.7000000000E+01          0.0000000000E+00          4.0715426112E+04          0.0000000000E+00          3.2765290781E-01          3.2919197656E-01          3.2947786163E-01          3.2490603579E-01          3.3308646480E-01          3.3463678623E-01          3.3491148339E-01          3.3024086032E-01          4.2021088835E+02          4.2708806392E+02          2.0471005168E+00          2.0717497527E+00          9.3618210514E-01          1.1949696822E+00          0.0000000000E+00          6.6792034250E-01          5.6952393493E+01          1.0546718759E+00          5.6226348225E+01          4.4793817378E+02          1.1949245760E+00          
2023-01-08                09:19:37.374              7.38862701                177.327048                8.38862701                1673165977.374            0                         963                       1.4000443022E+02          4.5000724792E+01          3.3625000000E+01          4.4553092957E+01          4.5002372742E+01          4.7000000000E+01          0.0000000000E+00          4.0715426112E+04          0.0000000000E+00          3.2764600429E-01          3.2911467795E-01          3.2945137202E-01          3.2487853920E-01          3.3307507925E-01          3.3455870088E-01          3.3488450899E-01          3.3021292358E-01          4.2022950682E+02          4.2710143702E+02          2.0470930139E+00          2.0717223820E+00          9.3543899590E-01          1.1931140365E+00          0.0000000000E+00          6.6792034250E-01          5.6952393493E+01          1.0546718759E+00          5.6226348225E+01          4.4793817378E+02          1.1949245760E+00          
