DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       EPOCH_TIME                ALARM_STATUS              INST_STATUS               CH4                       CH4_dry                   CO2                       CO2_dry                   H2O                       CavityPressure            CavityTemp                Battery_Current           Battery_Temperature       Battery_Voltage           GPS_ABS_LAT               GPS_ABS_LONG              GPS_FIT                   GPS_TIME                  GPS_ALTITUDE              
2022-07-15                16:42:31.223              195.36286138              4688.708673               1657903351.223            0                         899                       2.2795267787E+00          2.3184202444E+00          -4.2293826633E+00         -4.2978109695E+00         1.5390686266E+00          7.4739004416E+02          3.2753471375E+01          -1.7027475779E+00         4.1371398926E+01          1.9028576011E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-07-15                16:42:32.276              195.36287358              4688.708966               1657903352.277            0                         899                       2.2795267787E+00          2.3184202444E+00          5.2197313632E+02          5.3041827843E+02          1.5390686266E+00          7.4738761285E+02          3.2753471375E+01          -1.5102532786E+00         4.1371398926E+01          1.9018540957E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-07-15                16:42:33.359              195.36288611              4688.709267               1657903353.360            0                         899                       2.2777790564E+00          2.3136318370E+00          5.2197313632E+02          5.2976453576E+02          1.4216807829E+00          7.4738127894E+02          3.2753471375E+01          -1.4243864595E+00         4.1371398926E+01          1.9029096224E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-07-15                16:42:34.479              195.36289906              4688.709578               1657903354.479            0                         899                       2.2778240377E+00          2.3136778372E+00          7.6786505951E+02          7.7932694293E+02          1.4216929216E+00          7.4738783921E+02          3.2755666215E+01          -1.7192935430E+00         4.1371398926E+01          1.8980929103E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-07-15                16:42:35.532              195.36291125              4688.709870               1657903355.532            0                         899                       2.2874992683E+00          2.3245566425E+00          7.6788604356E+02          7.7968263034E+02          1.4625408758E+00          7.4738878909E+02          3.2758995056E+01          -1.5833035921E+00         4.1371398926E+01          1.9000193552E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-07-15                16:42:36.565              195.36292321              4688.710157               1657903356.565            0                         899                       2.2874992683E+00          2.3245566425E+00          6.2567936724E+02          6.3529131554E+02          1.4625408758E+00          7.4737647293E+02          3.2758995056E+01          -1.3641847585E+00         4.1371398926E+01          1.9036770751E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-07-15                16:42:37.598              195.36293517              4688.710444               1657903357.599            0                         899                       2.2860071066E+00          2.3242603248E+00          6.2567936724E+02          6.3560770072E+02          1.5099296417E+00          7.4737949194E+02          3.2758995056E+01          -1.4048653628E+00         4.1371398926E+01          1.9035559749E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-07-15                16:42:38.661              195.36294748              4688.710739               1657903358.662            0                         899                       2.2860071066E+00          2.3242603248E+00          -4.6698220195E+02         -4.7439231530E+02         1.5099296417E+00          7.4737772961E+02          3.2758995056E+01          -1.4491892966E+00         4.1371398926E+01          1.9017262137E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-07-15                16:42:39.719              195.36295971              4688.711033               1657903359.719            0                         899                       2.2853183145E+00          2.3220569400E+00          -4.6698805544E+02         -4.7410724619E+02         1.4515217289E+00          7.4737683712E+02          3.2760522956E+01          -1.5111156086E+00         4.1371398926E+01          1.8987925978E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-07-15                16:42:40.763              195.36297181              4688.711323               1657903360.764            0                         899                       2.2853998463E+00          2.3221403584E+00          7.3245095969E+02          7.4361728333E+02          1.4515441198E+00          7.4737182173E+02          3.2764488220E+01          -1.6744414963E+00         4.1371398926E+01          1.8981141172E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-07-15                16:42:41.812              195.36298395              4688.711615               1657903361.813            0                         899                       2.2854183603E+00          2.3230617875E+00          7.3245095969E+02          7.4389137837E+02          1.4866265949E+00          7.4737481811E+02          3.2764488220E+01          -1.5940289347E+00         4.1371398926E+01          1.8991395887E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-07-15                16:42:42.825              195.36299567              4688.711896               1657903362.826            0                         899                       2.2854183603E+00          2.3230617875E+00          5.2285114894E+02          5.3101775173E+02          1.4866265949E+00          7.4737250241E+02          3.2764488220E+01          -1.5712632951E+00         4.1371398926E+01          1.9008967747E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-07-15                16:42:43.934              195.36300851              4688.712204               1657903363.935            0                         899                       2.2865472068E+00          2.3240360422E+00          5.2285114894E+02          5.3098022972E+02          1.4799007589E+00          7.4737412853E+02          3.2764488220E+01          -1.8337898239E+00         4.1371398926E+01          1.8961619535E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-07-15                16:42:45.029              195.36302117              4688.712508               1657903365.029            0                         899                       2.2866347063E+00          2.3241256068E+00          5.2176661194E+02          5.2987896708E+02          1.4799252458E+00          7.4737881086E+02          3.2768741481E+01          -1.5078386842E+00         4.1371398926E+01          1.9011085321E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-07-15                16:42:46.055              195.36303304              4688.712793               1657903366.055            0                         899                       2.2841855679E+00          2.3237841803E+00          5.2177231408E+02          5.3034961068E+02          1.5633552598E+00          7.4738169204E+02          3.2770072937E+01          -1.7574410683E+00         4.1371398926E+01          1.9002423381E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-07-15                16:42:47.068              195.36304477              4688.713074               1657903367.068            0                         899                       2.2841855679E+00          2.3237841803E+00          5.2300788305E+02          5.3160549089E+02          1.5633552598E+00          7.4738822361E+02          3.2770072937E+01          -1.5391198657E+00         4.1371398926E+01          1.9014452827E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-07-15                16:42:48.073              195.36305641              4688.713354               1657903368.074            0                         899                       2.2861289177E+00          2.3240052345E+00          5.2300788305E+02          5.3122487840E+02          1.4952167052E+00          7.4737872072E+02          3.2770072937E+01          -1.4008123598E+00         4.1371398926E+01          1.9025661469E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-07-15                16:42:49.101              195.36306831              4688.713639               1657903369.102            0                         899                       2.2861378965E+00          2.3240144274E+00          5.2414352465E+02          5.3237837631E+02          1.4952192445E+00          7.4737239732E+02          3.2770509480E+01          -1.4430127846E+00         4.1371398926E+01          1.9017204853E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-07-15                16:42:50.180              195.36308079              4688.713939               1657903370.180            0                         899                       2.2837063607E+00          2.3211991373E+00          5.2416527804E+02          5.3232577669E+02          1.4818652229E+00          7.4738514275E+02          3.2775566101E+01          -1.6813832703E+00         4.1371398926E+01          1.9016984081E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-07-15                16:42:51.267              195.36309338              4688.714241               1657903371.268            0                         899                       2.2837063607E+00          2.3211991373E+00          5.2238375213E+02          5.3051651499E+02          1.4818652229E+00          7.4738091596E+02          3.2775566101E+01          -1.3974493221E+00         4.1371398926E+01          1.9031113062E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-07-15                16:42:52.331              195.36310568              4688.714536               1657903372.331            0                         899                       2.2815567325E+00          2.3201281834E+00          5.2238375213E+02          5.3075817105E+02          1.5252024632E+00          7.4736995470E+02          3.2775566101E+01          -1.3622444868E+00         4.1371398926E+01          1.9023324966E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-07-15                16:42:53.388              195.36311793              4688.714830               1657903373.389            0                         899                       2.2815567325E+00          2.3201281834E+00          5.2279919578E+02          5.3118027474E+02          1.5252024632E+00          7.4738472076E+02          3.2775566101E+01          -1.7298894797E+00         4.1371398926E+01          1.8941756116E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-07-15                16:42:54.431              195.36313000              4688.715120               1657903374.432            0                         899                       2.2843858406E+00          2.3221478503E+00          5.2279919578E+02          5.3099438831E+02          1.4918966343E+00          7.4737659176E+02          3.2775566101E+01          -1.3573615551E+00         4.1371398926E+01          1.9022245407E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-07-15                16:42:55.505              195.36314242              4688.715418               1657903375.505            0                         899                       2.2844889356E+00          2.3222533987E+00          5.2257713326E+02          5.3076900718E+02          1.4919257483E+00          7.4737827609E+02          3.2780582302E+01          -1.3670844140E+00         4.1371398926E+01          1.9031526010E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-07-15                16:42:56.555              195.36315458              4688.715710               1657903376.556            0                         899                       2.2865791774E+00          2.3257262525E+00          5.2257787007E+02          5.3106165529E+02          1.5442379655E+00          7.4737890463E+02          3.2780754089E+01          -1.4022028936E+00         4.1371398926E+01          1.9014908746E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-07-15                16:42:57.601              195.36316668              4688.716000               1657903377.601            0                         899                       2.2865791774E+00          2.3257262525E+00          5.2359330573E+02          5.3209357603E+02          1.5442379655E+00          7.4736647812E+02          3.2780754089E+01          -1.4069888710E+00         4.1371398926E+01          1.9022109038E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-07-15                16:42:58.701              195.36317942              4688.716306               1657903378.702            0                         899                       2.2854447282E+00          2.3250135270E+00          5.2359330573E+02          5.3218932818E+02          1.5613522189E+00          7.4737068631E+02          3.2780754089E+01          -1.5605057178E+00         4.1371398926E+01          1.9031924987E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-07-15                16:42:59.763              195.36319170              4688.716601               1657903379.763            0                         899                       2.2854978153E+00          2.3250679375E+00          5.2251742435E+02          5.3109587125E+02          1.5613679018E+00          7.4737018631E+02          3.2783335957E+01          -1.6840565007E+00         4.1371398926E+01          1.9016010550E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-07-15                16:43:00.822              195.36320396              4688.716895               1657903380.822            0                         899                       2.2746997640E+00          2.3111999468E+00          5.2252925544E+02          5.3048042251E+02          1.4488753465E+00          7.4737154080E+02          3.2786094666E+01          -1.4935671083E+00         4.1371398926E+01          1.9009302228E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-07-15                16:43:01.868              195.36321606              4688.717186               1657903381.868            0                         899                       2.2746997640E+00          2.3111999468E+00          5.2128872644E+02          5.2922101675E+02          1.4488753465E+00          7.4736207672E+02          3.2786094666E+01          -1.3653381660E+00         4.1371398926E+01          1.9025662656E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-07-15                16:43:02.903              195.36322804              4688.717473               1657903382.903            0                         899                       2.2969734402E+00          2.3384560559E+00          5.2128872644E+02          5.3021547529E+02          1.6274603691E+00          7.4737315116E+02          3.2786094666E+01          -1.4056199205E+00         4.1371398926E+01          1.9011694801E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-07-15                16:43:03.908              195.36323969              4688.717752               1657903383.909            0                         899                       2.2969734402E+00          2.3384560559E+00          5.2220992109E+02          5.3115244483E+02          1.6274603691E+00          7.4737513500E+02          3.2786094666E+01          -1.4802979310E+00         4.1371398926E+01          1.8998332144E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-07-15                16:43:04.920              195.36325139              4688.718033               1657903384.920            0                         899                       2.2817384049E+00          2.3175937316E+00          5.2223065871E+02          5.3001293857E+02          1.4193512281E+00          7.4737118672E+02          3.2790933015E+01          -1.4326001722E+00         4.1371398926E+01          1.9021871895E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-07-15                16:43:05.982              195.36326368              4688.718328               1657903385.982            0                         899                       2.2817518467E+00          2.3176074773E+00          5.2265603442E+02          5.3044467337E+02          1.4193548439E+00          7.4736791669E+02          3.2791587830E+01          -1.3717517758E+00         4.1371398926E+01          1.8993755454E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-07-15                16:43:07.028              195.36327579              4688.718619               1657903387.028            0                         899                       2.2779376436E+00          2.3110602579E+00          5.2265603442E+02          5.2986347917E+02          1.3148821817E+00          7.4737357679E+02          3.2791587830E+01          -1.3996697617E+00         4.1371398926E+01          1.9011985160E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-07-15                16:43:08.085              195.36328802              4688.718913               1657903388.085            0                         899                       2.2779376436E+00          2.3110602579E+00          5.2277428467E+02          5.2998336010E+02          1.3148821817E+00          7.4735999546E+02          3.2791587830E+01          -1.7280678102E+00         4.1371398926E+01          1.8970998688E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-07-15                16:43:09.132              195.36330015              4688.719204               1657903389.133            0                         899                       2.2854924956E+00          2.3242037295E+00          5.2277428467E+02          5.3117083781E+02          1.5280456266E+00          7.4737146562E+02          3.2791587830E+01          -1.5782266453E+00         4.1371398926E+01          1.8998415044E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-07-15                16:43:10.154              195.36331197              4688.719487               1657903390.154            0                         899                       2.2855590172E+00          2.3242718733E+00          5.2356352881E+02          5.3197286596E+02          1.5280648595E+00          7.4736940821E+02          3.2794823097E+01          -1.3921135877E+00         4.1371398926E+01          1.9033272080E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-07-15                16:43:11.200              195.36332409              4688.719778               1657903391.201            0                         899                       2.2827996558E+00          2.3208606053E+00          5.2357375596E+02          5.3185175081E+02          1.5045411265E+00          7.4737407477E+02          3.2797203064E+01          -1.3671275377E+00         4.1371398926E+01          1.9038089752E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-07-15                16:43:12.216              195.36333583              4688.720060               1657903392.216            0                         899                       2.2827996558E+00          2.3208606053E+00          5.2206912640E+02          5.3032333221E+02          1.5045411265E+00          7.4736966488E+02          3.2797203064E+01          -1.4419995546E+00         4.1371398926E+01          1.9030166626E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-07-15                16:43:13.190              195.36334711              4688.720331               1657903393.190            0                         899                       2.2816642522E+00          2.3201094463E+00          5.2206912640E+02          5.3041073654E+02          1.5202222596E+00          7.4736857757E+02          3.2797203064E+01          -1.7436545014E+00         4.1371398926E+01          1.8983483826E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-07-15                16:43:14.230              195.36335914              4688.720619               1657903394.230            0                         899                       2.2816642522E+00          2.3201094463E+00          5.2256232735E+02          5.3091181785E+02          1.5202222596E+00          7.4737035122E+02          3.2797203064E+01          -1.7547677961E+00         4.1371398926E+01          1.8975446992E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-07-15                16:43:15.256              195.36337103              4688.720905               1657903395.257            0                         899                       2.2865345574E+00          2.3238152329E+00          5.2258269361E+02          5.3066256838E+02          1.4718233212E+00          7.4736634796E+02          3.2801951680E+01          -1.4514420767E+00         4.1371398926E+01          1.9024717318E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-07-15                16:43:16.246              195.36338248              4688.721179               1657903396.246            0                         899                       2.2865486173E+00          2.3238296228E+00          5.2216205483E+02          5.3023544772E+02          1.4718272351E+00          7.4736290413E+02          3.2802635193E+01          -1.4114729600E+00         4.1371398926E+01          1.9028678692E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-07-15                16:43:17.292              195.36339459              4688.721470               1657903397.293            0                         899                       2.2830478995E+00          2.3199626467E+00          5.2216205483E+02          5.3016844553E+02          1.4597968033E+00          7.4737073077E+02          3.2802635193E+01          -1.4436272383E+00         4.1371398926E+01          1.9002079010E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-07-15                16:43:18.296              195.36340620              4688.721749               1657903398.296            0                         899                       2.2830478995E+00          2.3199626467E+00          5.2235636342E+02          5.3036573349E+02          1.4597968033E+00          7.4737157678E+02          3.2802635193E+01          -1.3822507045E+00         4.1371398926E+01          1.9032580837E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-07-15                16:43:19.345              195.36341834              4688.722040               1657903399.345            0                         899                       2.2818764265E+00          2.3183463840E+00          5.2235636342E+02          5.3027336523E+02          1.4432130100E+00          7.4736408522E+02          3.2802635193E+01          -1.4436272383E+00         4.1371398926E+01          1.9029447556E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-07-15                16:43:20.443              195.36343105              4688.722345               1657903400.443            0                         899                       2.2819912510E+00          2.3184638501E+00          5.2275921322E+02          5.3068249578E+02          1.4432444163E+00          7.4738009340E+02          3.2808228600E+01          -1.3716762832E+00         4.1590740810E+01          1.9021920362E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-07-15                16:43:21.556              195.36344395              4688.722655               1657903401.557            0                         899                       2.2835805817E+00          2.3221632661E+00          5.2275969966E+02          5.3113516103E+02          1.5243096266E+00          7.4737308164E+02          3.2808341980E+01          -1.3734332599E+00         4.1371398926E+01          1.9039780573E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-07-15                16:43:22.568              195.36345565              4688.722936               1657903402.568            0                         899                       2.2835805817E+00          2.3221632661E+00          5.2215114154E+02          5.3051685282E+02          1.5243096266E+00          7.4735580667E+02          3.2808341980E+01          -1.5885531018E+00         4.1371398926E+01          1.9031120515E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-07-15                16:43:23.660              195.36346829              4688.723239               1657903403.660            0                         899                       2.2846317155E+00          2.3240189548E+00          5.2215114154E+02          5.3068722207E+02          1.5548531504E+00          7.4736464302E+02          3.2808341980E+01          -1.3925771303E+00         4.1371398926E+01          1.9032673829E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-07-15                16:43:24.710              195.36348045              4688.723531               1657903404.711            0                         899                       2.2846885808E+00          2.3240772317E+00          5.2378188999E+02          5.3234472354E+02          1.5548698874E+00          7.4736198375E+02          3.2811108772E+01          -1.3988721181E+00         4.1371398926E+01          1.9036790595E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-07-15                16:43:25.767              195.36349269              4688.723824               1657903405.768            0                         899                       2.2856281709E+00          2.3239762370E+00          5.2379426583E+02          5.3212784891E+02          1.5138585088E+00          7.4736001486E+02          3.2813987732E+01          -1.4000146792E+00         4.1371398926E+01          1.9036921773E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-07-15                16:43:26.806              195.36350471              4688.724113               1657903406.807            0                         899                       2.2856281709E+00          2.3239762370E+00          5.2162747138E+02          5.2992658070E+02          1.5138585088E+00          7.4735211182E+02          3.2813987732E+01          -1.3784994669E+00         4.1371398926E+01          1.9030283959E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-07-15                16:43:27.851              195.36351679              4688.724403               1657903407.851            0                         899                       2.2818413827E+00          2.3197983509E+00          5.2162747138E+02          5.2985563338E+02          1.5011178272E+00          7.4736704360E+02          3.2813987732E+01          -1.3874677317E+00         4.1371398926E+01          1.9030596108E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-07-15                16:43:28.950              195.36352953              4688.724709               1657903408.951            0                         899                       2.2818413827E+00          2.3197983509E+00          5.2287125728E+02          5.3111903879E+02          1.5011178272E+00          7.4736596639E+02          3.2813987732E+01          -1.3599377713E+00         4.1371398926E+01          1.9027229019E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-07-15                16:43:30.046              195.36354221              4688.725013               1657903410.047            0                         899                       2.2808113963E+00          2.3184385640E+00          5.2289348397E+02          5.3107369915E+02          1.4889476857E+00          7.4735753141E+02          3.2819167232E+01          -1.3782623848E+00         4.1371398926E+01          1.9035413590E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-07-15                16:43:31.147              195.36355494              4688.725319               1657903411.147            0                         899                       2.2808128228E+00          2.3184400244E+00          5.2250609475E+02          5.3068025181E+02          1.4889480884E+00          7.4737588481E+02          3.2819236755E+01          -2.3284348810E+00         4.1371398926E+01          1.9032649287E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-07-15                16:43:32.163              195.36356670              4688.725601               1657903412.163            0                         899                       2.2859034483E+00          2.3235264190E+00          5.2250609475E+02          5.3066114721E+02          1.4855216044E+00          7.4736960748E+02          3.2819236755E+01          -1.5464065328E+00         4.1371398926E+01          1.9036851592E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-07-15                16:43:33.210              195.36357882              4688.725892               1657903413.210            0                         899                       2.2859034483E+00          2.3235264190E+00          5.2219816699E+02          5.3034841344E+02          1.4855216044E+00          7.4737017378E+02          3.2819236755E+01          -1.3666639967E+00         4.1371398926E+01          1.9021548568E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-07-15                16:43:34.240              195.36359074              4688.726178               1657903414.240            0                         899                       2.2861715696E+00          2.3237901604E+00          5.2220337778E+02          5.3035180258E+02          1.4851800853E+00          7.4736352297E+02          3.2820452608E+01          -1.3865623087E+00         4.1371398926E+01          1.9006449832E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-07-15                16:43:35.372              195.36360385              4688.726492               1657903415.373            0                         899                       2.2862645581E+00          2.3238853518E+00          5.2249922335E+02          5.3065241016E+02          1.4852062117E+00          7.4735657425E+02          3.2824974060E+01          -1.3694234605E+00         4.1371398926E+01          1.9015954138E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-07-15                16:43:36.413              195.36361589              4688.726781               1657903416.413            0                         899                       2.2824509748E+00          2.3170412642E+00          5.2249922335E+02          5.3000866056E+02          1.3696005729E+00          7.4736030225E+02          3.2824974060E+01          -1.3557985476E+00         4.1371398926E+01          1.9002262267E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-07-15                16:43:37.417              195.36362751              4688.727060               1657903417.417            0                         899                       2.2824509748E+00          2.3170412642E+00          5.2247182083E+02          5.2998086421E+02          1.3696005729E+00          7.4735964380E+02          3.2824974060E+01          -1.3659956976E+00         4.1371398926E+01          1.9029230181E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-07-15                16:43:38.398              195.36363887              4688.727333               1657903418.398            0                         899                       2.2828633250E+00          2.3206908745E+00          5.2247182083E+02          5.3068155133E+02          1.4954242386E+00          7.4734746991E+02          3.2824974060E+01          -1.4647867680E+00         4.1371398926E+01          1.9031248093E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-07-15                16:43:39.345              195.36364984              4688.727596               1657903419.346            0                         899                       2.2828987859E+00          2.3207271813E+00          5.2260279495E+02          5.3081463951E+02          1.4954342852E+00          7.4735687175E+02          3.2826700830E+01          -1.4369118190E+00         4.1371398926E+01          1.9007701722E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-07-15                16:43:40.405              195.36366211              4688.727891               1657903420.406            0                         899                       2.2824555989E+00          2.3195556738E+00          5.2261868715E+02          5.3067436503E+02          1.4673830147E+00          7.4736494213E+02          3.2830406189E+01          -1.4188459614E+00         4.1434068036E+01          1.9023878338E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-07-15                16:43:41.417              195.36367382              4688.728172               1657903421.418            0                         899                       2.2824555989E+00          2.3195556738E+00          5.2050725037E+02          5.2853038242E+02          1.4673830147E+00          7.4735577393E+02          3.2830406189E+01          -1.4320719668E+00         4.1561055442E+01          1.9027574312E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-07-15                16:43:42.460              195.36368588              4688.728461               1657903422.460            0                         899                       2.2801006075E+00          2.3179863783E+00          5.2050725037E+02          5.2870860562E+02          1.4994733459E+00          7.4734203697E+02          3.2830406189E+01          -1.4145342522E+00         4.1371398926E+01          1.9015355559E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-07-15                16:43:43.503              195.36369796              4688.728751               1657903423.504            0                         899                       2.2801006075E+00          2.3179863783E+00          5.2179016838E+02          5.3001173789E+02          1.4994733459E+00          7.4734545333E+02          3.2830406189E+01          -1.5329541805E+00         4.1420874539E+01          1.8992954242E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-07-15                16:43:44.538              195.36370993              4688.729038               1657903424.538            0                         899                       2.2824804456E+00          2.3191828752E+00          5.2179113423E+02          5.2974783466E+02          1.4518886878E+00          7.4734576254E+02          3.2830631736E+01          -2.0168738965E+00         4.1620426178E+01          1.9023465289E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
